"id","numero_dpe","usr_diagnostiqueur_id","usr_logiciel_id","tr001_modele_dpe_id","nom_methode_dpe","version_methode_dpe","nom_methode_etude_thermique","version_methode_etude_thermique","date_visite_diagnostiqueur","date_etablissement_dpe","date_arrete_tarifs_energies","commentaires_ameliorations_recommandations","explication_personnalisee","consommation_energie","classe_consommation_energie","estimation_ges","classe_estimation_ges","tr002_type_batiment_id","secteur_activite","tr012_categorie_erp_id","tr013_type_erp_id","annee_construction","surface_habitable","surface_thermique_lot","tv016_departement_id","commune","arrondissement","type_voie","nom_rue","numero_rue","batiment","escalier","etage","porte","code_postal","code_insee_commune","code_insee_commune_actualise","numero_lot","quote_part","nom_centre_commercial","surface_commerciale_contractuelle","portee_dpe_batiment","partie_batiment","shon","surface_utile","surface_thermique_parties_communes","en_souterrain","en_surface","nombre_niveaux","nombre_circulations_verticales","nombre_boutiques","presence_verriere","surface_verriere","type_vitrage_verriere","nombre_entrees_avec_sas","nombre_entrees_sans_sas","surface_baies_orientees_nord","surface_baies_orientees_est_ouest","surface_baies_orientees_sud","surface_planchers_hauts_deperditifs","surface_planchers_bas_deperditifs","surface_parois_verticales_opaques_deperditives","etat_avancement","organisme_certificateur","adresse_organisme_certificateur","dpe_vierge","est_efface","date_reception_dpe","longitude","latitude","geo_score","geo_type","geo_adresse","geo_id","geo_l4","geo_l5","tr001_modele_dpe_code","tr001_modele_dpe_type_id","tr001_modele_dpe_modele","tr001_modele_dpe_description","tr001_modele_dpe_fichier_vierge","tr001_modele_dpe_est_efface","tr001_modele_dpe_type","tr001_modele_dpe_type_libelle","tr001_modele_dpe_type_ordre","tr002_type_batiment_code","tr002_type_batiment_description","tr002_type_batiment_libelle","tr002_type_batiment_est_efface","tr002_type_batiment_ordre","tr002_type_batiment_simulateur","tr012_categorie_erp_code","tr012_categorie_erp_categorie","tr012_categorie_erp_groupe","tr012_categorie_erp_est_efface","tr013_type_erp_code","tr013_type_erp_type","tr013_type_erp_categorie_id","tr013_type_erp_est_efface","tr013_type_erp_categorie","tv016_departement_code","tv016_departement_departement","tv017_zone_hiver_id","tv018_zone_ete_id","tv016_departement_altmin","tv016_departement_altmax","tv016_departement_nref","tv016_departement_dhref","tv016_departement_pref","tv016_departement_c2","tv016_departement_c3","tv016_departement_c4","tv016_departement_t_ext_basse","tv016_departement_e","tv016_departement_fch","tv016_departement_fecs_ancienne_m_i","tv016_departement_fecs_recente_m_i","tv016_departement_fecs_solaire_m_i","tv016_departement_fecs_ancienne_i_c","tv016_departement_fecs_recente_i_c","tv017_zone_hiver_code","tv017_zone_hiver_t_ext_moyen","tv017_zone_hiver_peta_cw","tv017_zone_hiver_dh14","tv017_zone_hiver_prs1","tv018_zone_ete_code","tv018_zone_ete_sclim_inf_150","tv018_zone_ete_sclim_sup_150","tv018_zone_ete_rclim_autres_etages","tv018_zone_ete_rclim_dernier_etage"
1594760,"142BV8000014E",537,3,8,"Méthode Facture",,"\N","\N","2014-11-05","2014-12-02","2011-09-15",,,176,"D",5,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"88.57","88.57",97,"BASTIA",,,"4 rue des jardins",,,,,,"20200","2B305","2B305",,,"\N","\N","2","RDC","80.52","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","3.63","4.52","2.78","80.82","80.52","87.84",1,"QUALIXPERT","17 rue Borrel 81100 CASTRES (détail sur www.cofrac.fr programme n°4-4-11)","0",0,"2014-12-02T18:39:45+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1597263,"142BV7000024E",5619,2,7,"3CL - DPE","V2012","\N","\N","2014-12-01","2014-12-01","2011-08-15",,"\N",0,"N",0,"N",4,"Hangar","2","30",1978,"0.00","0.00",97,"CERVIONE","21","\N","Lieu dit  FINOCCHI","\N","\N","\N","\N","\N","20221","20087","20087","\N","\N",,"\N","2",,"0.00","0.00","0.00","0","1","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT",,"1",0,"2014-12-03T14:04:49+01:00",9.541961,42.31659,0.44,"street","Finocchi 20221 Cervione","2b087_fgyg9r","FINOCCHI",,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,"TR012_002","2ème Catégorie","1er Groupe",0,"TR013_030","GHZ : Usage mixte",3,0,"Immeubles de grande hauteur (IGH)","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1597669,"142AV8000027I",8344,3,8,"Méthode Facture",,"\N","\N","2014-11-20","2014-12-03","2011-09-15",,,168,"C",5,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"2619.10","2619.10",96,"AFA",,,"Lotissement MICHELANGELI RN 194 - BALEONE",,,,,,"20167","2A001","2A001",,,"\N","\N","2","Espace chauffé","2381.00","100.00","0.00","0","0","2","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","1792.00","1792.00","856.00",1,"QUALIXPERT","17 rue Borrel 81100 CASTRES (détail sur www.cofrac.fr programme n°4-4-11)","0",0,"2014-12-03T15:30:52+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1608081,"142BV7000025F",557,13,7,"DPE VIERGE","V2012","\N","\N","2014-12-03","2014-12-03","2011-08-15","\N","\N",0,"N",0,"N",4,"\N","\N","\N",2013,"52.00","52.00",97,"ALERIA",,,"Résidence   La Vallée",,"\N","\N","\N","\N","20270","20009","20009","\N","\N","\N","\N","2","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17, Rue Borrel - 81100 CASTRES","1",0,"2014-12-06T10:04:03+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1614166,"142BV7000026G",557,13,7,"FACTURE SEULE","V2012","\N","\N","2014-12-08","2014-12-08","2011-08-15","\N","\N",413.83,"F",13.47,"C",4,"\N","\N","\N",2010,"162.00","162.00",97,"PRUNELLI DI FIUMORBU",,,"L' Alivettu  , Centre Commercial Casino",,"\N","\N","\N","\N","20243","20957","20957","\N","\N","\N","\N","1","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17, Rue Borrel - 81100 CASTRES","0",0,"2014-12-09T01:44:41+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1629003,"142AV7000012B",5771,3,7,"Méthode Facture",,"\N","\N","2014-12-10","2014-12-12","2011-09-15","Pour ce type d'immeuble, la réglementation impose d'utiliser les consommations réelles pour déterminer les étiquettes 'énergie' et 'climat'.  Pour autant, cette information nous a été fournie par le propriétaire (facture), mais sur une période allant du mois de Mars 2014 à Septembre 2014, correspondant à la date de début d'activité, le local ayant été fermé avant Mars 2014 pour travaux de rénovation, et ce, durant de nombreux mois. Par conséquent, il n'est pas possible d'estimer les consommations, le diagnostic se limite donc au descriptif et aux recommandations.",,0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"221.10","221.10",96,"STE LUCIE DE PORTO VECCHIO",,,"RESTAURANT LE ROUF PINARELLO - COMMUNE DE ZONZA",,,,,,"20144","20922","20922","Sans objet",,"\N","\N","2",,"201.00","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","201.00","201.00","1.00",1,"C 063 DELIVRE LE 01/10/2012 PAR QUALIXPERT - 17 RUE BORREL -  81100 CASTRES","17 rue Borrel 81100 CASTRES (détail sur www.cofrac.fr programme n°4-4-11)","1",0,"2014-12-12T09:17:36+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1630162,"142AV8000028J",292,3,8,"Méthode Facture",,"\N","\N","2014-12-10","2014-12-12","2011-09-15",,"Une différence d'utilisation des appareils de chauffage et d'eau chaude sanitaire ainsi que du nombre d'occupants peut générer un résultat des consommations différent de celui figurant sur le rapport.  Une différence de la température de chauffage utlisée peut également générer cette différence, en effet, le diagnostic est calculé suivant une température moyenne de 19 degrés. D'autre part, les luminaires et les appareils électriques ne sont pas pris en compte dans le calcul des consommations.",173,"D",5,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"116.60","116.60",96,"PORTO-VECCHIO",,,"12 rue Jean Jaures",,,,,,"20137","2A139","2A139","Non communiqué",,"\N","\N","2","RDC","106.00","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","106.00","106.00","151.80",1,"CERTIFI","37, route de Paris 31140 AUCAMVILLE (détail sur www.cofrac.fr programme n°4-4-11)","0",0,"2014-12-12T12:13:47+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1634764,"142AV8000029K",5771,3,8,"Méthode Facture",,"\N","\N","2014-12-15","2014-12-15","2011-09-15","Pour ce type d'immeuble, la réglementation impose d'utiliser la méthode conventionnelle 3 CL pour déterminer les étiquettes 'énergie' et 'climat' ; Cependant, nous noterons que ce local n'est pas pourvu de production d'eau chaude sanitaire (E.C.S), et que les Factures fournies par le requérant, entre le 05/2013 et le 11/2014, tiennent compte d'un avoir de 5023 kwh en mai 2013, soit deux facteurs pouvant justifier d'une dépense anormalement basse, de ce fait, d'un résultat sous-estimé par rapport à la réalité.",,63,"B",2,"A",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"31.17","31.17",96,,,,,,,,,,,,,,,"\N","\N","2",,"28.34","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","28.34","28.34","0.00",1,,,"0",0,"2014-12-15T09:01:57+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1651145,"142BV8000015F",292,3,8,"Méthode Facture",,"\N","\N","2014-12-08","2014-06-25","2011-09-15",,"Une différence d'utilisation des appareils de chauffage et d'eau chaude sanitaire ainsi que du nombre d'occupants peut générer un résultat de consommations différentes de celui figurant sur le rapport.  Une différence de la température de chauffage utilisée peut également générer cette différence, en effet, le diagnostic est calculé suivant une température moyenne de 19 degrés. D'autre part, les luminaires et les appareils électriques ne sont pas pris en compte dans le calcul des consommations.",0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"75.08","75.08",97,"CORTE",,,"1 Place Paoli",,,"Rez-de-chaussée",,,"20250","2B074","2B074","26",,"\N","\N","2","Rez-de-chaussée","68.25","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","2.50","0.00","0.00","68.25","68.25","110.00",1,"CERTIFI","37, route de Paris 31140 AUCAMVILLE (détail sur www.cofrac.fr programme n°4-4-11)","1",0,"2014-12-18T16:42:28+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1657758,"142AV6000003A",10720,3,6,"Méthode Facture",,"\N","\N","2014-12-04","2014-12-21","2011-09-15",,"Des écarts sont possibles entre les consommations issues de la simulation conventionnelle et celles issues des consommations réelles.  En effet, il n'est pas tenu compte du comportement subjectif des occupants du bien, ni des variations de saisons imprévisibles. Les consommations énergétiques d'un local commercial dépendent très fortement de l'activité commercial de ce local. Elles peuvent donc varier de façon très significatives d'une activité à l'autre.",0,"N",0,"N",4,"Occupation continue (hôpitaux, hôtels, intern","\N","\N",1947,"913.00","913.00",96,"AJACCIO",,,"Ancienne Caserne des Pompiers Immeuble le Flamand - Lieu dit Strette",,,,,,"20090","2A004","2A004",,,"\N","\N","1",,"830.00","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","1.95","830.00","830.00","10.00",1,"BUREAU VERITAS CERTIFICATION FRANCE","Le Guillaumet 92046 PARIS LA DEFENSE CEDEX (détail sur www.cofrac.fr programme n°4-4-11)","1",0,"2014-12-21T09:45:14+01:00",,,0,,,,,,"V6",1,"6.3b bis","Pour  les  bâtiments  à  occupation  continue : Consommation par Energie","6_V6_DPE_6.3b_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1661788,"142BV8000016G",47,2,8,"3CL - DPE","V2012","\N","\N","2014-12-19","2014-12-22","2011-08-15",,"\N",212.79,"D",6.93,"B",4,"Autre bâtiment de culture et loisirs","\N","29",1800,"0.00","0.00",97,"BASTIA","00","place","VINCETTI","14","\N","\N","Rez de chaussée","\N","20200","20033","20033","11","\N",,"\N","2",,"0.00","0.00","0.00","0","1","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"GINGER CATED",,"0",0,"2014-12-22T15:47:57+01:00",9.449791,42.691844,0.97,"housenumber","14 Place Vincetti 20200 Bastia","2b033_0560_00014","14 PLACE VINCETTI",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_029","GHW : Bureaux",3,0,"Immeubles de grande hauteur (IGH)","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1664372,"142AV4000012Y",9673,2,4,"3CL - DPE","V2012","\N","\N","2014-12-16","2014-12-23","2011-08-15","Le Diagnostic de Performance Energétique (DPE) ne constitue nullement un descriptif ou une expertise des moyens de parvenir à la performance énergétique (isolants, systèmes de chauffage….) ni de leur état. Le descriptif est donné à titre purement indicatif et ne saurait être une garantie du mode constructif ou de la structure de la maison, lesquels n’ont pu être contrôlés. Le Diagnostic de Performance Energétique (DPE) ne dispense pas le propriétaire de fournir à toutes personnes intéressées les informations relatives aux consommateurs. Il n’a qu’une valeur indicative. Dans le cas d’un local commercial, les quantités annuelles d’énergie finales devaient être définies par la moyenne des consommations réelles sur les trois dernières années précédant le diagnostic. N'ayant pu obtenir ces relevés de consommation, le diagnostic de performance énergétique se limite à un descriptif sommaire du bien, de son enveloppe, de ses caractéristiques thermiques et de ses équipements énergétiques.","17",0,"N",0,"N",4,"Habitation (Parties privatives d'immeuble col","\N","12",1960,"0.00","0.00",96,"OLMICCIA","12",,"Fenaggio","\N","Bât 1","Sans objet","RDC","A droite sur palier","20112","20191","20191","NC","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"Bureau Veritas Certification France","60 avenue du Général de Gaulle 92046 Paris la Defense","1",0,"2014-12-23T09:00:42+01:00",,,0,,,,,,"V4",1,"6.3a bis","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Energie","4_V4_DPE_6.3a_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1669224,"142BV7000027H",7448,3,7,"Méthode Facture",,"\N","\N","2014-12-22","2014-12-24","2011-09-15",,,151,"C",4,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"102.37","102.37",97,"BASTIA",,,"Enseigne  La Cave Salducci  - 13 rue General Carbuccia",,,"Local commercial situé en rez-de-chaussée",,,"20200","2B305","2B305","Non communiqué",,"\N","\N","2",,"93.06","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.37","0.00","3.10","93.06","93.06","93.64",1,"QUALIXPERT","17 rue Borrel 81100 CASTRES (détail sur www.cofrac.fr programme n°4-4-11)","0",0,"2014-12-24T09:36:01+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1670206,"142AV8000030C",5771,3,8,"Méthode Facture",,"\N","\N","2014-12-24","2014-12-24","2011-09-15","Pour ce type d'immeuble, la réglementation impose d'utiliser les consommations réelles pour déterminer les étiquettes 'énergie' et 'climat'. Cette information ne nous ayant pas été fournie par le propriétaire, effectivement, ce local était inoccupé depuis plus d'une année et par intermitence les années précédentes, il n'est donc pas possible d'estimer les consommations.  Le diagnostic se limite donc au descriptif et aux recommandations.","Le système de climatisation (split) présent dans la pièce 1 n'a pas été pris en compte, fonctionnement hors service.",0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"42.47","42.47",96,,,,,,,,,,,,,,,"\N","\N","2",,"38.61","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,,,"1",0,"2014-12-24T13:27:41+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1693185,"152AV8000001B",5771,3,8,"Méthode Facture",,"\N","\N","2014-12-10","2015-01-08","2011-09-15","Pour ce type de bien (commerce), la réglementation impose d'utiliser les consommations réelles pour déterminer les étiquettes 'énergie' et 'climat' :  cette information ne nous ayant pas été fournie par le propriétaire, du fait que celui-ci ne comportait pas de système de chauffage (système installé et démonté par précédent locataire), il n'est pas possible d'annexer les Factures de consommations.  Le diagnostic se limite donc au descriptif et aux recommandations.",,0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"74.84","74.84",96,"PORTO VECCHIO",,,"7 BIS RUE GENERAL LECLERC",,,,,,"20137","2A139","2A139","Non communiqué(s)",,"\N","\N","2",,"68.04","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,,,"1",0,"2015-01-08T20:04:57+01:00",9.345492,41.639868,0.31,"street","Corsu di u Général Martin 20137 Lecci","2a139_5b1u4m","CORSU DI U GENERAL MARTIN",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1709426,"152BV7000001A",5619,2,7,"3CL - DPE","V2012","\N","\N","2015-01-09","2015-01-09","2011-08-15",,"\N",559.44,"G",18.21,"C",4,"Local (partie privative d'immeuble collectif)","\N","\N",1880,"0.00","0.00",97,"PRUNO","64","\N","Lieu dit  Campu Pianu","\N","Unique","Sans objet","Rez de chaussée","Est","20264","20252","20252","NC","\N",,"\N","2",,"0.00","0.00","0.00","0","1","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT",,"0",0,"2015-01-14T17:22:14+01:00",9.43494,42.4287,0.5,"street","Campu Pianu 20213 Pruno","2b252_z6zxe8","CAMPU PIANU",,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1720667,"152AP3000001Q",10917,10,16,"FACTURE - DPE","V2012","\N","\N","2015-01-15","2015-01-15","2011-08-15",,,0,"N",0,"N",4,"hôtel","\N","\N",1948,"0.00","0.00",96,"Serra di Ferro","00",,"lieu dit Ogliastrolo",,,,,,"20140","2A276","2A276",,,,,"\N",,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",,"\N","\N","\N","\N","\N","\N","\N","\N",1,"AFNOR Certification","11, rue Francis de Pressensé - 9371 La Plaine Saint-Denis Cedex","1",0,"2015-01-18T20:46:41+01:00",,,0,,,,,,"P3",2,"6.2 public","Pour  les  bâtiments  à  occupation  continue : Consommation par Usage","16_P3_DPE_6.2_public.pdf",0,"Public","Bâtiment public",5,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
1736840,"152BV7000002B",11202,10,7,"FACTURE - DPE","V2012","\N","\N","2015-01-22","2015-01-22","2011-08-15",,,0,"N",0,"N",4,"Restaurant","\N","\N",1974,"149.30","149.30",97,"LUCCIANA","00",,"L'Escale, route de l'Aeroport",,,,,,"20290","20148","20148",,,,,"\N",,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",,"\N","\N","\N","\N","\N","\N","\N","\N",1,"SOCOTEC Certification","89/93 Avenue Paul VAILLANT Couturier 94250 GENTILLY","1",0,"2015-01-22T18:06:37+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
